# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
proW	Rv3757c	CCP46584	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2
proX	Rv3759c	CCP46586	protein_coding	0	1	1	3	0	0	0	0	1	0	1	0	0	0	0	0	1	2
proZ	Rv3756c	CCP46583	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	2
prpC	Rv1131	CCP43885	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2
prpD	Rv1130	CCP43884	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
prrA	Rv0903c	CCP43651	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
prrB	Rv0902c	CCP43650	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
prsA	Rv1017c	CCP43767	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
psd	Rv0437c	CCP43168	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pssA	Rv0436c	CCP43167	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pstA1	Rv0930	CCP43678	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
pstA2	Rv0936	CCP43684	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pstB	Rv0933	CCP43681	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
pstC1	Rv0935	CCP43683	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pstC2	Rv0929	CCP43677	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pstP	Rv0018c	CCP42740	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2
pstS1	Rv0934	CCP43682	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
pstS2	Rv0932c	CCP43680	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pstS3	Rv0928	CCP43676	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pta	Rv0408	CCP43139	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
ptbB	Rv0153c	CCP42878	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ptkA	Rv2232	CCP45012	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ptpA	Rv2234	CCP45013	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ptrBa	Rv0781	CCP43528	protein_coding	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	2
ptrBb	Rv0782	CCP43529	protein_coding	1	0	0	3	0	0	0	0	2	1	0	0	0	0	0	0	0	1
pup	Rv2111c	CCP44886	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
purA	Rv0357c	CCP43087	protein_coding	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1	1
purB	Rv0777	CCP43524	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2
purC	Rv0780	CCP43527	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	3
purD	Rv0772	CCP43519	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
purF	Rv0808	CCP43556	protein_coding	0	2	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2	2
purH	Rv0957	CCP43705	protein_coding	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1	1
purL	Rv0803	CCP43551	protein_coding	0	1	1	3	0	0	0	0	2	0	1	0	0	0	0	0	1	1
purM	Rv0809	CCP43557	protein_coding	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	1	3
purN	Rv0956	CCP43704	protein_coding	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0
purQ	Rv0788	CCP43536	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
purT	Rv0389	CCP43119	protein_coding	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	12
purU	Rv2964	CCP45768	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pykA	Rv1617	CCP44381	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pyrB	Rv1380	CCP44139	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
pyrC	Rv1381	CCP44140	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
pyrD	Rv2139	CCP44914	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
pyrE	Rv0382c	CCP43112	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
pyrF	Rv1385	CCP44144	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pyrH	Rv2883c	CCP45685	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pyrR	Rv1379	CCP44138	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
qcrA	Rv2195	CCP44972	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
qcrB	Rv2196	CCP44973	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1
qcrC	Rv2194	CCP44971	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
qor	Rv1454c	CCP44213	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
radA	Rv3585	CCP46408	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1
rbfA	Rv2838c	CCP45639	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rbsK	Rv2436	CCP45228	protein_coding	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1
recA	Rv2737c	CCP45535	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
recB	Rv0630c	CCP43371	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2
recC	Rv0631c	CCP43372	protein_coding	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1
recD	Rv0629c	CCP43370	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
recF	Rv0003	CCP42725	protein_coding	0	0	1	4	0	0	0	0	3	0	1	0	0	0	0	0	0	1
recN	Rv1696	CCP44461	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
recO	Rv2362c	CCP45150	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
recR	Rv3715c	CCP46541	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2
recX	Rv2736c	CCP45534	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
regX3	Rv0491	CCP43225	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
relA	Rv2583c	CCP45379	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	4
relB	Rv1247c	CCP44003	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
relE	Rv1246c	CCP44002	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
relF	Rv2865	CCP45667	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
relG	Rv2866	CCP45668	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
relJ	Rv3357	CCP46178	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
relK	Rv3358	CCP46179	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rfbD	Rv3783	CCP46612	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
rfbE	Rv3781	CCP46610	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	2
rfe	Rv1302	CCP44059	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
rhlE	Rv3211	CCP46027	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rho	Rv1297	CCP44054	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ribA2	Rv1415	CCP44174	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ribC	Rv1412	CCP44171	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ribD	Rv2671	CCP45469	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ribF	Rv2786c	CCP45585	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ribG	Rv1409	CCP44168	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
ribH	Rv1416	CCP44175	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rimI	Rv3420c	CCP46242	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
rimJ	Rv0995	CCP43745	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rimM	Rv2907c	CCP45709	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
rip	Rv2869c	CCP45671	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ripA	Rv1477	CCP44237	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
rmlA	Rv0334	CCP43064	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
rmlB	Rv3464	CCP46286	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	2
rmlC	Rv3465	CCP46287	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0
rne	Rv2444c	CCP45237	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
rnhB	Rv2902c	CCP45704	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
rnpA	Rv3923c	CCP46752	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rocA	Rv1187	CCP43943	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rocD1	Rv2322c	CCP45109	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rocD2	Rv2321c	CCP45108	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
rocE	Rv2320c	CCP45107	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
rodA	Rv0017c	CCP42739	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpe	Rv1408	CCP44167	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
rpfA	Rv0867c	CCP43615	protein_coding	0	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1
rpfB	Rv1009	CCP43759	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2
rpfC	Rv1884c	CCP44650	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	2
rpfD	Rv2389c	CCP45177	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rpfE	Rv2450c	CCP45243	protein_coding	0	0	1	3	0	0	0	0	1	0	1	0	0	0	0	0	0	2
rplB	Rv0704	CCP43448	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rplC	Rv0701	CCP43445	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rplD	Rv0702	CCP43446	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rplI	Rv0056	CCP42778	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	3
rplL	Rv0652	CCP43395	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rplM	Rv3443c	CCP46265	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	4
rplO	Rv0723	CCP43467	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rplP	Rv0708	CCP43452	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rplQ	Rv3456c	CCP46278	protein_coding	0	1	1	3	0	0	0	0	3	0	1	0	0	0	0	0	1	0
rplS	Rv2904c	CCP45706	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rplT	Rv1643	CCP44408	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
rplU	Rv2442c	CCP45235	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
rplV	Rv0706	CCP43450	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rplW	Rv0703	CCP43447	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpmA	Rv2441c	CCP45234	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
rpmB1	Rv0105c	CCP42830	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
rpmB2	Rv2058c	CCP44831	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rpmE	Rv1298	CCP44055	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rpmF	Rv0979A	CCP43729	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	4
rpmG1	Rv2057c	CCP44830	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rpmG2	Rv0634B	CCP43377	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpmH	Rv3924c	CCP46753	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rpmI	Rv1642	CCP44407	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
rpmJ	Rv3461c	CCP46283	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	3
rpoA	Rv3457c	CCP46279	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0
rpoB	Rv0667	CCP43410	protein_coding	0	0	1	4	0	0	0	0	4	0	1	0	0	0	0	0	0	0
rpoC	Rv0668	CCP43411	protein_coding	0	0	3	2	0	0	0	0	1	0	3	0	0	0	0	0	0	1
rpoZ	Rv1390	CCP44149	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpsA	Rv1630	CCP44394	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rpsC	Rv0707	CCP43451	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpsD	Rv3458c	CCP46280	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	2
rpsF	Rv0053	CCP42775	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	5
rpsG	Rv0683	CCP43426	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2
rpsI	Rv3442c	CCP46264	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	4
rpsJ	Rv0700	CCP43444	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpsK	Rv3459c	CCP46281	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	2
rpsL	Rv0682	CCP43425	protein_coding	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1
rpsM	Rv3460c	CCP46282	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	3
rpsN2	Rv2056c	CCP44829	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
rpsO	Rv2785c	CCP45584	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rpsP	Rv2909c	CCP45711	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
rpsR1	Rv0055	CCP42777	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	4
rpsR2	Rv2055c	CCP44828	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
rpsS	Rv0705	CCP43449	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpsT	Rv2412	CCP45203	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rraA	Rv3853	CCP46682	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rrf	EBG00000313349	EBG00000313349-1	rRNA	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0
rrl	EBG00000313339	EBG00000313339-1	rRNA	0	0	0	10	0	0	0	0	8	0	0	0	0	0	0	0	0	2
rrs	EBG00000313325	EBG00000313325-1	rRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
rseA	Rv1222	CCP43978	protein_coding	0	0	1	4	0	0	0	0	2	0	1	0	0	0	0	0	0	2
rsfA	Rv1365c	CCP44123	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	1
rshA	Rv3221A	CCP46038	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
rubA	Rv3251c	CCP46070	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rubB	Rv3250c	CCP46069	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ruvA	Rv2593c	CCP45389	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ruvB	Rv2592c	CCP45388	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ruvC	Rv2594c	CCP45390	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
sahH	Rv3248c	CCP46067	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
scoA	Rv2504c	CCP45298	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
scoB	Rv2503c	CCP45297	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
scpA	Rv1709	CCP44475	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
scpB	Rv1710	CCP44476	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sdaA	Rv0069c	CCP42792	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	2
sdhA	Rv3318	CCP46138	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sdhB	Rv3319	CCP46139	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sdhC	Rv3316	CCP46136	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
sdhD	Rv3317	CCP46137	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
secA1	Rv3240c	CCP46059	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
secA2	Rv1821	CCP44587	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
secD	Rv2587c	CCP45383	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
secE2	Rv0379	CCP43109	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
secF	Rv2586c	CCP45382	protein_coding	0	0	1	3	0	0	0	0	3	0	1	0	0	0	0	0	0	0
secG	Rv1440	CCP44199	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
secY	Rv0732	CCP43477	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
senX3	Rv0490	CCP43224	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
serA1	Rv2996c	CCP45801	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2
serA2	Rv0728c	CCP43473	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
serB1	Rv0505c	CCP43242	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	3
serB2	Rv3042c	CCP45851	protein_coding	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1
serC	Rv0884c	CCP43632	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	2
serS	Rv3834c	CCP46663	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0
serT	EBG00000313320	EBG00000313320-1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
serU	EBG00000313330	EBG00000313330-1	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2
serX	EBG00000313366	EBG00000313366-1	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
sigA	Rv2703	CCP45501	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
sigB	Rv2710	CCP45508	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
sigC	Rv2069	CCP44843	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
sigD	Rv3414c	CCP46236	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
sigE	Rv1221	CCP43977	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	3
sigH	Rv3223c	CCP46040	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
sigI	Rv1189	CCP43945	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
sigJ	Rv3328c	CCP46149	protein_coding	0	1	1	5	0	0	0	0	1	0	1	0	0	0	0	0	1	4
sigM	Rv3911	CCP46740	protein_coding	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
sirA	Rv2391	CCP45179	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sirR	Rv2788	CCP45587	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
smc	Rv2922c	CCP45724	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
smpB	Rv3100c	CCP45910	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
smtB	Rv2358	CCP45146	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2
snoP	Rv2604c	CCP45401	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
snzP	Rv2606c	CCP45403	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sodA	Rv3846	CCP46675	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
sodC	Rv0432	CCP43163	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
speE	Rv2601	CCP45397	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
spoU	Rv3366	CCP46187	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
sppA	Rv0724	CCP43468	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ssb	Rv0054	CCP42776	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	5
sseB	Rv2291	CCP45073	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
sseC1	Rv3118	CCP45928	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
sseC2	Rv0814c	CCP43562	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
sthA	Rv2713	CCP45511	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
stp	Rv2333c	CCP45121	protein_coding	0	0	1	5	0	0	0	0	2	0	1	0	0	0	0	0	0	3
subI	Rv2400c	CCP45190	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
sucD	Rv0952	CCP43700	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
sugA	Rv1236	CCP43992	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
sugB	Rv1237	CCP43993	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
sugC	Rv1238	CCP43994	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
sugI	Rv3331	CCP46152	protein_coding	0	0	1	7	0	0	0	0	2	0	1	0	0	0	0	0	0	5
suhB	Rv2701c	CCP45499	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tagA	Rv1210	CCP43966	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
tal	Rv1448c	CCP44207	protein_coding	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1
tam	Rv0294	CCP43024	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
tatA	Rv2094c	CCP44869	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
tatB	Rv1224	CCP43980	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
tatC	Rv2093c	CCP44868	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
tatD	Rv1008	CCP43758	protein_coding	0	0	1	3	0	0	0	0	1	0	1	0	0	0	0	0	0	2
tcrA	Rv0602c	CCP43341	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
tcrX	Rv3765c	CCP46592	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
tcrY	Rv3764c	CCP46591	protein_coding	0	0	1	3	0	0	0	0	2	0	1	0	0	0	0	0	0	1
tesA	Rv2928	CCP45731	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0
